MAL_ID,MAL_SCORE,MAL_TITLE,GENRES,STUDIOS,DIRECTORS,OG_CREATOR,SOURCE,ANIM_DIRECTOR,COMPOSER,AGE_RATING
39808,8.41,b'Non Non Biyori Nonstop',"[b'Comedy', b'Slice of Life']",[b'SILVER LINK.'],"b'Hosoda, Mamoru'",None,b'Manga',"b'Yamada, Ayumi'","b'Sawano, Hiroyuki'",b'PG-13 - Teens 13 or older'
39587,8.41,b'Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season',"[b'Drama', b'Fantasy', b'Suspense']",[b'White Fox'],"b'Watanabe, Shinichiro'","b'Asou, Shuuichi'",b'Light novel',None,"b'Abo, Takeshi'",b'R - 17+ (violence & profanity)'
39551,8.41,b'Tensei shitara Slime Datta Ken 2nd Season',"[b'Action', b'Adventure', b'Comedy', b'Fantasy']",[b'8bit'],"b'Kato, Toshiyuki'","b'Asou, Shuuichi'",b'Light novel',"b'Chiba, Yuriko'","b'Hyuuga, Moe'",b'PG-13 - Teens 13 or older'
39547,8.41,b'Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan',"[b'Comedy', b'Drama', b'Romance', b'Slice of Life']",[b'feel.'],"b'Takamura, Yuuta'","b'Araki, Hirohiko'",b'Light novel',"b'Kikuchi, Ai'","b'Nobusawa, Nobuaki'",b'PG-13 - Teens 13 or older'
31646,8.41,b'3-gatsu no Lion',"[b'Drama', b'Slice of Life']",[b'Shaft'],"b'Tsuda, Naokatsu'","b'Mitsuda, Takuya'",b'Manga',"b'Takahashi, Mika'","b'Watanabe, Toshiyuki'",b'PG-13 - Teens 13 or older'
14397,8.41,b'Chihayafuru 2',"[b'Drama', b'Slice of Life', b'Sports']",[b'Madhouse'],"b'Asaka, Morio'","b'Inoue, Kenji'",b'Manga',"b'Koizuka, Masashi'","b'Kousaki, Satoru'",b'PG-13 - Teens 13 or older'
5941,8.41,b'Cross Game',"[b'Comedy', b'Drama', b'Romance', b'Sports']",[b'SynergySP'],"b'Asaka, Morio'","b'Miura, Shion'",b'Manga',"b'Chiba, Takaaki'",b'Nujabes',b'PG-13 - Teens 13 or older'
2251,8.4,b'Baccano!',"[b'Action', b'Comedy', b'Mystery', b'Supernatural']","[b""Brain's Base""]","b'Araki, Tetsurou'","b'Sakura, Amyuu'",b'Light novel',None,b'Fat Jon',b'R - 17+ (violence & profanity)'
22789,8.4,b'Barakamon',"[b'Comedy', b'Slice of Life']",[b'Kinema Citrus'],"b'Koizuka, Masashi'",b'Atto',b'Web manga',"b'Yabuno, Koji'",b'Force of Nature',b'PG-13 - Teens 13 or older'
35557,8.4,b'Houseki no Kuni (TV)',"[b'Action', b'Drama', b'Fantasy', b'Mystery']",[b'Orange'],"b'Tachikawa, Yuzuru'","b'Nagatsuki, Tappei'",b'Manga',"b'Ebisu, Takuma'",b'Tsutchie',b'PG-13 - Teens 13 or older'
136,8.4,b'Hunter x Hunter',"[b'Action', b'Adventure', b'Fantasy']",[b'Nippon Animation'],"b'Mitsunaka, Susumu'",b'Fuse',b'Manga',"b'Takahashi, Yuuichi'","b'Kanno, Yuugo'",b'PG-13 - Teens 13 or older'
37999,8.4,b'Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen',"[b'Comedy', b'Romance']",[b'A-1 Pictures'],"b'Ishihara, Tatsuya'","b'Watari, Wataru'",b'Manga',"b'Nakazawa, Kazuto'",None,b'PG-13 - Teens 13 or older'
41487,8.4,b'Tensei shitara Slime Datta Ken 2nd Season Part 2',"[b'Action', b'Adventure', b'Comedy', b'Fantasy']",[b'8bit'],"b'Itamura, Tomoyuki'","b'Umino, Chika'",b'Light novel',"b'Nishii, Terumi'","b'Hasegawa, Tomoki'",b'PG-13 - Teens 13 or older'
10162,8.4,b'Usagi Drop',[b'Slice of Life'],[b'Production I.G'],"b'Shinbou, Akiyuki'","b'Suetsugu, Yuki'",b'Manga',None,"b'Sawano, Hiroyuki'",b'PG-13 - Teens 13 or older'
9989,8.37,b'Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.',"[b'Drama', b'Slice of Life', b'Supernatural']",[b'A-1 Pictures'],"b'Abe, Noriyuki'","b'Adachi, Mitsuru'",b'Original',None,"b'Kawai, Kenji'",b'PG-13 - Teens 13 or older'
10030,8.37,b'Bakuman. 2nd Season',"[b'Comedy', b'Drama', b'Romance']",[b'J.C.Staff'],"b'Nanba, Hitoshi'","b'Narita, Ryohgo'",b'Manga',"b'Asano, Kyouji'","b'Hayashi, Yuuki'",b'PG-13 - Teens 13 or older'
17389,8.37,b'Kingdom 2nd Season',[b'Action'],[b'Studio Pierrot'],"b'Imaizumi, Kenichi'","b'Yoshino, Satsuki'",b'Manga',"b'Kadowaki, Satoshi'","b'Tachibana, Asami'",b'R - 17+ (violence & profanity)'
22535,8.37,b'Kiseijuu: Sei no Kakuritsu',"[b'Action', b'Drama', b'Horror', b'Sci-Fi']",[b'Madhouse'],"b'Monma, Kazuya'","b'Ichikawa, Haruko'",b'Manga',"b'Yamada, Ayumi'","b'Nomi, Yuuji'",b'R - 17+ (violence & profanity)'
9756,8.36,b'Mahou Shoujo Madoka\xe2\x98\x85Magica',"[b'Drama', b'Suspense']",[b'Shaft'],"b'Ishihara, Tatsuya'","b'Togashi, Yoshihiro'",b'Original',None,"b'Haneoka, Kei'",b'PG-13 - Teens 13 or older'
39535,8.36,b'Mushoku Tensei: Isekai Ittara Honki Dasu',"[b'Drama', b'Fantasy']",[b'Studio Bind'],"b'Takemoto, Yasuhiro'","b'Akasaka, Aka'",b'Light novel',"b'Chiba, Takahiro'","b'Honma, Yusuke'",b'R - 17+ (violence & profanity)'
13601,8.36,b'Psycho-Pass',"[b'Action', b'Sci-Fi', b'Suspense']",[b'Production I.G'],"b'Kamiyama, Kenji'",None,b'Original',"b'Kaiya, Toshihisa'","b'Suehiro, Kenichiro'",b'R - 17+ (violence & profanity)'
5040,8.35,b'One Outs',[b'Sports'],[b'Madhouse'],"b'Nakamura, Kenji'","b'Unita, Yumi'",b'Manga',None,"b'Sawano, Hiroyuki'",b'PG-13 - Teens 13 or older'
5081,8.35,b'Bakemonogatari',"[b'Mystery', b'Romance', b'Supernatural']",[b'Shaft'],"b'Sakurai, Hiroaki'",None,b'Light novel',"b'Iwasaki, Taisuke'","b'Yamamoto, Kohta'",b'R - 17+ (violence & profanity)'
39533,8.35,b'Given',"[b'Boys Love', b'Drama', b'Romance', b'Slice of Life']",[b'Lerche'],"b'Sakurai, Hiroaki'","b'Ohba, Tsugumi'",b'Manga',"b'Nishizawa, Shinya'","b'Itou, Masumi'",b'PG-13 - Teens 13 or older'
38883,8.35,b'Haikyuu!!: To the Top',"[b'Comedy', b'Drama', b'Sports']",[b'Production I.G'],"b'Suzuki, Kenichi'","b'Hara, Yasuhisa'",b'Manga',"b'Watanabe, Akio'","b'Kanno, Yoko'",b'PG-13 - Teens 13 or older'
7655,8.35,b'Major S6',"[b'Comedy', b'Drama', b'Sports']",[b'SynergySP'],"b'Tsuda, Naokatsu'","b'Iwaaki, Hitoshi'",b'Manga',None,b'REMI',b'PG-13 - Teens 13 or older'
6594,8.34,b'Katanagatari',"[b'Action', b'Adventure', b'Romance']",[b'White Fox'],"b'Fukushima, Toshinori'",b'Magica Quartet',b'Light novel',None,"b'Takanashi, Yasuharu'",b'R - 17+ (violence & profanity)'
5420,8.34,b'Kemono no Souja Erin',"[b'Drama', b'Fantasy', b'Slice of Life']","[b'Production I.G', b'Trans Arts']","b'Takamatsu, Shinji'",b'Rifujin na Magonote',b'Novel',None,b'PSYCHIC LOVER',b'PG-13 - Teens 13 or older'
5341,8.34,b'Ookami to Koushinryou II',"[b'Adventure', b'Fantasy', b'Romance']","[b""Brain's Base"", b'Marvy Jack']","b'Nomura, Kazuya'",None,b'Light novel',"b'Maruki, Nobuaki'",b'PSYCHIC LOVER',b'PG-13 - Teens 13 or older'
2559,8.34,b'Romeo no Aoi Sora',"[b'Adventure', b'Drama', b'Slice of Life']",[b'Nippon Animation'],"b'Mizuno, Ryouma'","b'Kaitani, Shinobu'",b'Novel',None,"b'Kanno, Yuugo'",b'PG-13 - Teens 13 or older'
12531,8.34,b'Sakamichi no Apollon',"[b'Drama', b'Romance']","[b'Tezuka Productions', b'MAPPA']","b'Kawatsura, Shinya'","b'NISIO, ISIN'",b'Manga',None,None,b'PG-13 - Teens 13 or older'
338,8.34,b'Versailles no Bara',"[b'Drama', b'Romance']",[b'Tokyo Movie Shinsha'],"b'Watanabe, Masaharu'","b'Kizu, Natsuki'",b'Manga',None,None,b'PG-13 - Teens 13 or older'
30,8.33,b'Neon Genesis Evangelion',"[b'Action', b'Avant Garde', b'Drama', b'Sci-Fi']","[b'Gainax', b'Tatsunoko Production']",None,"b'Furudate, Haruichi'",b'Original',None,"b'Hayashi, Yuuki'",b'PG-13 - Teens 13 or older'
31043,8.33,b'Boku dake ga Inai Machi',"[b'Mystery', b'Supernatural']",[b'A-1 Pictures'],"b'Oikawa, Kei'","b'Mitsuda, Takuya'",b'Manga',None,"b'Haneoka, Kei'",b'R - 17+ (violence & profanity)'
28701,8.33,b'Fate/stay night: Unlimited Blade Works 2nd Season',"[b'Action', b'Fantasy', b'Supernatural']",[b'ufotable'],"b'Asano, Naoyuki'","b'NISIO, ISIN'",b'Visual novel',None,None,b'R - 17+ (violence & profanity)'
4081,8.32,b'Natsume Yuujinchou',"[b'Drama', b'Slice of Life', b'Supernatural']","[b""Brain's Base""]","b'Okada, Kenjirou'","b'Uehashi, Nahoko'",b'Manga',"b'Kusama, Hideoki'","b'Suehiro, Kenichiro'",b'PG-13 - Teens 13 or older'
1210,8.32,b'NHK ni Youkoso!',"[b'Comedy', b'Drama', b'Romance']",[b'Gonzo'],"b'Shinbou, Akiyuki'","b'Hasekura, Isuna'",b'Novel',"b'Ueda, Youichi'",None,b'R+ - Mild Nudity'
13125,8.32,b'Shinsekai yori',"[b'Drama', b'Horror', b'Mystery', b'Sci-Fi', b'Supernatural']",[b'A-1 Pictures'],"b'Asaka, Morio'",None,b'Novel',"b'Chiba, Takahiro'","b'Ishihama, Kakeru'",b'R - 17+ (violence & profanity)'
25835,8.32,b'Shirobako',"[b'Comedy', b'Drama']",[b'P.A. Works'],"b'Sekita, Osamu'","b'Kodama, Yuki'",b'Original',"b'Mukouda, Takashi'","b'Takahashi, Kuniyuki'",b'PG-13 - Teens 13 or older'
37450,8.31,b'Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai',"[b'Comedy', b'Drama', b'Romance', b'Supernatural']",[b'CloverWorks'],"b'Oomori, Takahiro'","b'Ikeda, Riyoko'",b'Light novel',"b'Takahashi, Hideki'","b'Hashimoto, Yukari'",b'PG-13 - Teens 13 or older'
30230,8.31,b'Diamond no Ace: Second Season',"[b'Comedy', b'Sports']","[b'Production I.G', b'Madhouse']","b'Tachibana, Masaki'",None,b'Manga',"b'Kobayashi, Toshimitsu'","b'Yamashita, Kousuke'",b'PG-13 - Teens 13 or older'
38691,8.31,b'Dr. Stone',"[b'Adventure', b'Comedy', b'Sci-Fi']",[b'TMS Entertainment'],"b'Kyougoku, Takahiko'","b'Sanbe, Kei'",b'Manga',"b'Yamanaka, Junko'","b'Nakagawa, Koutarou'",b'PG-13 - Teens 13 or older'
10087,8.31,b'Fate/Zero',"[b'Action', b'Fantasy', b'Supernatural']",[b'ufotable'],"b'Furuhashi, Kazuhiro'","b'Nasu, Kinoko'",b'Light novel',None,"b'Chopin, Fr\xc3\xa9d\xc3\xa9ric'",b'R - 17+ (violence & profanity)'
486,8.31,b'Kino no Tabi: The Beautiful World',"[b'Action', b'Adventure', b'Slice of Life']",[b'A.C.G.T.'],"b'Omata, Shinichi'",b'Type-Moon',b'Light novel',"b'Sakai, Kyuuta'","b'Yoshimori, Makoto'",b'R - 17+ (violence & profanity)'
24415,8.31,b'Kuroko no Basket 3rd Season',"[b'Comedy', b'Sports']",[b'Production I.G'],None,"b'Midorikawa, Yuki'",b'Manga',None,"b'Kawai, Kenji'",b'PG-13 - Teens 13 or older'
57,8.3,b'Beck',"[b'Comedy', b'Drama', b'Slice of Life']",[b'Madhouse'],"b'Kamei, Kanta'","b'Takimoto, Tatsuhiko'",b'Manga',None,"b'Fujisawa, Yoshiaki'",b'R - 17+ (violence & profanity)'
40052,8.3,b'Great Pretender',"[b'Action', b'Adventure', b'Comedy', b'Mystery']",[b'Wit Studio'],"b'Nagai, Tatsuyuki'","b'Kishi, Yusuke'",b'Original',"b'Shiotsuki, Kazuya'","b'Chopin, Fr\xc3\xa9d\xc3\xa9ric'",b'R - 17+ (violence & profanity)'
31988,8.3,b'Hibike! Euphonium 2',[b'Drama'],[b'Kyoto Animation'],"b'Akitaya, Noriaki'",None,b'Novel',"b'Hamada, Kunihiko'","b'Sahashi, Toshihiko'",b'PG-13 - Teens 13 or older'
1698,8.3,b'Nodame Cantabile',"[b'Comedy', b'Drama', b'Romance', b'Slice of Life']",[b'J.C.Staff'],"b'Kasai, Kenichi'","b'Kamoshida, Hajime'",b'Manga',"b'Fujisaki, Kenji'","b'Haneoka, Kei'",b'PG-13 - Teens 13 or older'
45,8.3,b'Rurouni Kenshin: Meiji Kenkaku Romantan',"[b'Action', b'Adventure', b'Comedy', b'Romance']","[b'Gallop', b'Studio Deen']","b'Iwanaga, Akira'","b'Terajima, Yuuji'",b'Manga',"b'Komaru, Toshiyuki'",None,b'PG-13 - Teens 13 or older'
329,8.29,b'Planetes',"[b'Drama', b'Romance', b'Sci-Fi']",[b'Sunrise'],"b'Shimizu, Kenichi'","b'Inagaki, Riichiro'",b'Manga',None,"b'Matsutani, Suguru'",b'PG-13 - Teens 13 or older'
2402,8.29,b'Ashita no Joe',"[b'Action', b'Drama', b'Slice of Life', b'Sports']",[b'Mushi Production'],"b'Miyamoto, Yukihiro'",b'Type-Moon',b'Manga',b'Majiro',"b'Horikawa, Reimi'",b'PG-13 - Teens 13 or older'
185,8.29,b'Initial D First Stage',"[b'Action', b'Drama', b'Sports']","[b'Gallop', b'Studio Comet']","b'Shinbou, Akiyuki'","b'Urobuchi, Gen'",b'Manga',None,b'Audio Highs',b'PG-13 - Teens 13 or older'
32937,8.29,b'Kono Subarashii Sekai ni Shukufuku wo! 2',"[b'Adventure', b'Comedy', b'Fantasy', b'Supernatural']",[b'Studio Deen'],"b'Okamoto, Manabu'","b'Sigsawa, Keiichi'",b'Light novel',None,"b'Seki, Minako'",b'PG-13 - Teens 13 or older'
19363,8.28,b'Gin no Saji 2nd Season',"[b'Comedy', b'Slice of Life']",[b'A-1 Pictures'],"b'Motohiro, Katsuyuki'","b'Fujimaki, Tadatoshi'",b'Manga',"b'Hariba, Yuuko'","b'Arai, Ken'",b'PG-13 - Teens 13 or older'
3002,8.28,b'Gyakkyou Burai Kaiji: Ultimate Survivor',[b'Suspense'],[b'Madhouse'],"b'Shiotani, Naoyoshi'","b'Sakuishi, Harold'",b'Manga',"b'Yahiro, Yuuko'","b'Chopin, Fr\xc3\xa9d\xc3\xa9ric'",b'R - 17+ (violence & profanity)'
34798,8.27,b'Yuru Camp\xe2\x96\xb3',"[b'Comedy', b'Slice of Life']",[b'C-Station'],"b'Satou, Yuuzou'",None,b'Manga',"b'Yakou, Hiroshi'","b'Kajiura, Yuki'",b'PG-13 - Teens 13 or older'
11843,8.26,b'Danshi Koukousei no Nichijou',"[b'Comedy', b'Slice of Life']",[b'Sunrise'],"b'Oishi, Tatsuya'","b'Takeda, Ayano'",b'Web manga',None,"b'Bach, Johann Sebastian'",b'PG-13 - Teens 13 or older'
31240,8.26,b'Re:Zero kara Hajimeru Isekai Seikatsu',"[b'Drama', b'Fantasy', b'Suspense']",[b'White Fox'],"b'Shinbou, Akiyuki'","b'Ninomiya, Tomoko'",b'Light novel',"b'Yamashita, Yuu'","b'Gounod, Charles'",b'R - 17+ (violence & profanity)'
23327,8.26,b'Space\xe2\x98\x86Dandy 2nd Season',"[b'Comedy', b'Sci-Fi']",[b'Bones'],"b'Yamaguchi, Hikaru'","b'Watsuki, Nobuhiro'",b'Original',"b'Tanaka, Masayoshi'","b'Itou, Eri'",b'PG-13 - Teens 13 or older'
42249,8.26,b'Tokyo Revengers',"[b'Action', b'Drama', b'Supernatural']",[b'LIDENFILMS'],"b'Satou, Masako'","b'Yukimura, Makoto'",b'Manga',"b'Komori, Atsushi'","b'Rachmaninoff, Sergei'",b'R - 17+ (violence & profanity)'
5690,8.25,b'Nodame Cantabile: Finale',"[b'Comedy', b'Romance']",[b'J.C.Staff'],"b'Fukushima, Toshinori'","b'Chiba, Tetsuya'",b'Manga',None,"b'Fujisawa, Yoshiaki'",b'PG-13 - Teens 13 or older'
2966,8.25,b'Ookami to Koushinryou',"[b'Adventure', b'Fantasy', b'Romance']",[b'Imagin'],"b'Motonaga, Keitarou'","b'Kajiwara, Ikki'",b'Light novel',"b'Komaru, Toshiyuki'","b'Debussy, Achille-Claude'",b'PG-13 - Teens 13 or older'
10271,8.25,b'Gyakkyou Burai Kaiji: Hakairoku-hen',[b'Suspense'],[b'Madhouse'],"b'Hamana, Takayuki'","b'Shigeno, Shuuichi'",b'Manga',"b'Taniguchi, Junichirou'","b'Kanno, Yuugo'",b'R - 17+ (violence & profanity)'
22507,8.25,b'Initial D Final Stage',[b'Sports'],[b'SynergySP'],"b'Takahashi, Takeo'","b'Akatsuki, Natsume'",b'Manga',"b'Saitou, Yochiko'","b'van Beethoven, Ludwig'",b'PG-13 - Teens 13 or older'
16894,8.25,b'Kuroko no Basket 2nd Season',"[b'Comedy', b'Sports']",[b'Production I.G'],"b'Kusuba, Kouzou'","b'Arakawa, Hiromu'",b'Manga',"b'Sugiyama, Kazutaka'","b'Matsumoto, Akihiko'",b'PG-13 - Teens 13 or older'
18115,8.25,b'Magi: The Kingdom of Magic',"[b'Action', b'Adventure', b'Fantasy']",[b'A-1 Pictures'],"b'Watanabe, Shinichiro'","b'Fukumoto, Nobuyuki'",b'Manga',"b'Asano, Kyouji'","b'Kousaki, Satoru'",b'PG-13 - Teens 13 or older'
627,8.25,b'Major S1',"[b'Comedy', b'Drama', b'Sports']",[b'Studio Hibari'],"b'Dezaki, Osamu'",b'Afro',b'Manga',"b'Horiuchi, Osamu'",b'Michiru',b'PG-13 - Teens 13 or older'
1842,8.25,b'Major S3',"[b'Drama', b'Sports']",[b'Studio Hibari'],"b'Nagahama, Tadao'","b'Yamauchi, Yasunobu'",b'Manga',"b'Onda, Naoyuki'","b'Hayashi, Yuuki'",b'PG-13 - Teens 13 or older'
38731,8.24,b'Diamond no Ace: Act II',"[b'Comedy', b'Sports']",[b'Madhouse'],"b'Anno, Hideaki'","b'Nagatsuki, Tappei'",b'Manga',"b'Takada, Haruhito'","b'Tachibana, Asami'",b'PG-13 - Teens 13 or older'
1142,8.24,b'Hachimitsu to Clover II',"[b'Drama', b'Romance', b'Slice of Life']",[b'J.C.Staff'],"b'Itou, Tomohiko'",None,b'Manga',"b'Watanabe, Akio'",None,b'PG-13 - Teens 13 or older'
9863,8.24,b'SKET Dance',[b'Comedy'],[b'Tatsunoko Production'],"b'Miura, Takahiro'","b'Wakui, Ken'",b'Manga',None,"b'Iwasaki, Taku'",b'PG-13 - Teens 13 or older'
23847,8.24,b'Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku',"[b'Comedy', b'Drama', b'Romance', b'Slice of Life']",[b'feel.'],"b'Oomori, Takahiro'","b'Ninomiya, Tomoko'",b'Light novel',"b'Kobayashi, Yuu'","b'Sakamoto, Masayuki'",b'PG-13 - Teens 13 or older'
3091,8.23,b'xxxHOLiC Kei',"[b'Comedy', b'Drama', b'Mystery', b'Supernatural']",[b'Production I.G'],"b'Yamamoto, Yuusuke'","b'Hasekura, Isuna'",b'Manga',None,"b'Yoshino, Yuuji'",b'PG-13 - Teens 13 or older'
33051,8.23,b'Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season',"[b'Action', b'Drama', b'Sci-Fi']",[b'Sunrise'],"b'Ishihama, Masashi'","b'Fukumoto, Nobuyuki'",b'Original',None,"b'Wakakusa, Kei'",b'R - 17+ (violence & profanity)'
33486,8.22,b'Boku no Hero Academia 2nd Season',"[b'Action', b'Comedy']",[b'Bones'],"b'Mizushima, Tsutomu'","b'Shigeno, Shuuichi'",b'Manga',"b'Gotou, Takayuki'","b'Kanno, Yoko'",b'PG-13 - Teens 13 or older'
37520,8.22,b'Dororo',"[b'Action', b'Adventure', b'Supernatural']","[b'Tezuka Productions', b'MAPPA']","b'Masui, Souichi'","b'Fujimaki, Tadatoshi'",b'Manga',"b'Takahashi, Nariyuki'","b'Debussy, Achille-Claude'",b'R - 17+ (violence & profanity)'
38680,8.22,b'Fruits Basket 1st Season',"[b'Comedy', b'Drama', b'Romance', b'Slice of Life', b'Supernatural']",[b'TMS Entertainment'],"b'Masuhara, Mitsuyuki'","b'Ohtaka, Shinobu'",b'Manga',"b'Kobayashi, Toshimitsu'",b'mabanua',b'PG-13 - Teens 13 or older'
37989,8.22,b'Golden Kamuy 2nd Season',"[b'Action', b'Adventure']",[b'Geno Studio'],"b'Iino, Shinya'","b'Mitsuda, Takuya'",b'Manga',None,"b'Makaino, Kouji'",b'R - 17+ (violence & profanity)'
558,8.22,b'Major S2',"[b'Comedy', b'Drama', b'Sports']",[b'Studio Hibari'],"b'Aoki, Ei'","b'Mitsuda, Takuya'",b'Manga',"b'Yamada, Katsuya'","b'Handel, Georg Friedrich'",b'PG-13 - Teens 13 or older'
3226,8.22,b'Major S4',"[b'Comedy', b'Drama', b'Sports']",[b'SynergySP'],"b'Nakamura, Ryuutarou'","b'Terajima, Yuuji'",b'Manga',"b'Yamashita, Yoshimitsu'","b'Sagisu, Shirou'",b'PG-13 - Teens 13 or older'
40729,8.22,b'Nomad: Megalo Box 2',"[b'Action', b'Drama', b'Sci-Fi', b'Sports']",[b'TMS Entertainment'],"b'Tada, Shunsuke'","b'Umino, Chika'",b'Original',None,"b'van Beethoven, Ludwig'",b'R - 17+ (violence & profanity)'
28171,8.22,b'Shokugeki no Souma',[b'Gourmet'],[b'J.C.Staff'],"b'Kobayashi, Osamu'","b'Shinohara, Kenta'",b'Manga',None,"b'Kajiura, Yuki'",b'PG-13 - Teens 13 or older'
6,8.22,b'Trigun',"[b'Action', b'Adventure', b'Comedy', b'Drama', b'Sci-Fi']",[b'Madhouse'],"b'Kaburagi, Hiro'","b'Watari, Wataru'",b'Manga',None,"b'Kajiura, Yuki'",b'PG-13 - Teens 13 or older'
43325,8.22,b'Yuukoku no Moriarty 2nd Season',"[b'Mystery', b'Suspense']",[b'Production I.G'],"b'Ishihara, Tatsuya'",b'CLAMP',b'Manga',"b'Ikariya, Atsushi'","b'Fukasawa, Hideyuki'",b'R - 17+ (violence & profanity)'
1735,8.21,b'Naruto: Shippuuden',"[b'Action', b'Adventure', b'Comedy']",[b'Studio Pierrot'],"b'Kasai, Kenichi'","b'Tomino, Yoshiyuki'",b'Manga',"b'Sudou, Tomonori'","b'Yoshimori, Makoto'",b'PG-13 - Teens 13 or older'
38481,8.21,b'Toaru Kagaku no Railgun T',"[b'Action', b'Sci-Fi']",[b'J.C.Staff'],"b'Furuhashi, Kazuhiro'","b'Horikoshi, Kouhei'",b'Manga',"b'Takada, Akira'",b'Pearl Kyoudai',b'R - 17+ (violence & profanity)'
7674,8.21,b'Bakuman.',"[b'Comedy', b'Drama', b'Romance']",[b'J.C.Staff'],"b'Taniguchi, Gorou'","b'Tezuka, Osamu'",b'Manga',"b'Yamada, Tatsuo'","b'Komori, Shigeo'",b'PG-13 - Teens 13 or older'
10800,8.21,b'Chihayafuru',"[b'Drama', b'Slice of Life', b'Sports']",[b'Madhouse'],"b'Dezaki, Osamu'","b'Takaya, Natsuki'",b'Manga',"b'Yoshida, Takahiko'","b'Dvo\xc5\x99\xc3\xa1k, Anton\xc3\xadn'",b'PG-13 - Teens 13 or older'
42897,8.21,b'Horimiya',"[b'Comedy', b'Romance', b'Slice of Life']",[b'CloverWorks'],"b'Masaki, Shinichi'","b'Noda, Satoru'",b'Manga',None,"b'Hamaguchi, Shirou'",b'PG-13 - Teens 13 or older'
6811,8.21,b'InuYasha: Kanketsu-hen',"[b'Action', b'Adventure', b'Comedy', b'Fantasy', b'Romance', b'Supernatural']",[b'Sunrise'],"b'Kanasaki, Takaomi'","b'Mitsuda, Takuya'",b'Manga',"b'Sekiguchi, Kanami'",b'fox capture plan',b'PG-13 - Teens 13 or older'
18195,8.21,b'Little Busters!: Refrain',"[b'Comedy', b'Drama', b'Romance', b'Slice of Life', b'Supernatural']",[b'J.C.Staff'],"b'Deai, Kotomi'","b'Mitsuda, Takuya'",b'Visual novel',"b'Takada, Akira'",None,b'PG-13 - Teens 13 or older'
34636,8.2,b'Ballroom e Youkoso',"[b'Comedy', b'Drama', b'Romance', b'Sports']",[b'Production I.G'],"b'Satou, Yuuzou'",None,b'Manga',"b'Tamura, Satomi'","b'Katou, Tatsuya'",b'PG-13 - Teens 13 or older'
32867,8.2,b'Bungou Stray Dogs 2nd Season',"[b'Action', b'Mystery', b'Supernatural']",[b'Bones'],"b'Kyougoku, Yoshiaki'","b'Tsukuda, Yuuto'",b'Manga',"b'Tasaki, Satoshi'","b'Tsutsumi, Hiroaki'",b'R - 17+ (violence & profanity)'
38003,8.2,b'Bungou Stray Dogs 3rd Season',"[b'Action', b'Mystery', b'Supernatural']",[b'Bones'],"b'Takamatsu, Shinji'","b'Nightow, Yasuhiro'",b'Manga',None,"b'Kajiura, Yuki'",b'R - 17+ (violence & profanity)'
22297,8.2,b'Fate/stay night: Unlimited Blade Works',"[b'Action', b'Fantasy', b'Supernatural']",[b'ufotable'],"b'Watanabe, Masaharu'","b'Takeuchi, Ryousuke'",b'Visual novel',None,"b'Sakai, Ryou'",b'R - 17+ (violence & profanity)'
1889,8.2,b'Higurashi no Naku Koro ni Kai',"[b'Mystery', b'Supernatural', b'Suspense']",[b'Studio Deen'],"b'Natsume, Shingo'","b'Kishimoto, Masashi'",b'Visual novel',None,"b'Ike, Yoshihiro'",b'R - 17+ (violence & profanity)'
23623,8.19,b'Non Non Biyori Repeat',"[b'Comedy', b'Slice of Life']",[b'SILVER LINK.'],"b'Watanabe, Shinichiro'","b'Kamachi, Kazuma'",b'Manga',"b'Gotou, Takayuki'","b'McFarland, Mike'",b'PG-13 - Teens 13 or older'
32843,8.19,b'Senki Zesshou Symphogear XV',"[b'Action', b'Sci-Fi']",[b'Satelight'],"b'Hatsumi, Kouichi'","b'Ohba, Tsugumi'",b'Original',"b'Kikuchi, Youko'","b'Nishioka, Kazuya'",b'PG-13 - Teens 13 or older'
440,8.19,b'Shoujo Kakumei Utena',"[b'Comedy', b'Drama', b'Fantasy', b'Mystery']",[b'J.C.Staff'],"b'Kon, Chiaki'","b'Suetsugu, Yuki'",b'Original',None,b'the pillows',b'PG-13 - Teens 13 or older'
35838,8.19,b'Shoujo Shuumatsu Ryokou',"[b'Adventure', b'Mystery', b'Sci-Fi', b'Slice of Life']",[b'White Fox'],"b'Takahashi, Takeo'",b'HERO',b'Web manga',"b'Asano, Kyouji'","b'Yamada, Yutaka'",b'PG-13 - Teens 13 or older'
41457,8.19,b'86',"[b'Action', b'Drama', b'Sci-Fi']",[b'A-1 Pictures'],"b'Satou, Yuuzou'","b'Takahashi, Rumiko'",b'Light novel',"b'Katou, Hirotaka'","b'Matsuda, Akito'",b'R - 17+ (violence & profanity)'
962,8.19,b'Aria the Natural',"[b'Fantasy', b'Sci-Fi', b'Slice of Life']",[b'Hal Film Maker'],"b'Hashimoto, Mitsuo'","b'Maeda, Jun'",b'Manga',None,"b'Bach, Johann Sebastian'",b'G - All Ages'
